datetime,temp,humidity,precip,precipprob,preciptype,windspeed,conditions,icon
2024-07-06T04:57:00,8.8,90.86,0.129,70.0,rain,4.4,"Rain, Overcast",rain
2024-07-06T04:58:00,8.9,89.94,0.113,70.0,rain,4.6,"Rain, Overcast",rain
2024-07-06T04:59:00,8.9,90.7,0.121,70.0,rain,4.5,"Rain, Overcast",rain
2024-07-06T05:00:00,9.2,90.41,0.438,106.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:01:00,9.1,90.45,0.436,106.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:02:00,9.1,90.66,0.429,103.0,rain,5.2,"Rain, Overcast",rain
2024-07-06T05:03:00,9.1,90.74,0.402,95.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:04:00,9.1,90.69,0.445,100.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:05:00,9.0,89.91,0.448,96.0,rain,5.5,"Rain, Overcast",rain
2024-07-06T05:06:00,9.1,90.49,0.4,106.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:07:00,9.1,90.84,0.391,93.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:08:00,9.2,90.08,0.403,102.0,rain,5.2,"Rain, Overcast",rain
2024-07-06T05:09:00,9.1,90.47,0.436,92.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:10:00,9.1,90.24,0.427,102.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:11:00,9.1,90.48,0.434,102.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:12:00,9.0,89.86,0.421,93.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:13:00,9.1,90.81,0.427,93.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:14:00,9.1,89.79,0.461,100.0,rain,5.1,"Rain, Overcast",rain
2024-07-06T05:15:00,9.1,90.57,0.39,96.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:16:00,9.1,90.0,0.418,92.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:17:00,9.2,90.49,0.44,92.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:18:00,9.2,90.48,0.449,110.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:19:00,9.1,91.0,0.427,93.0,rain,5.5,"Rain, Overcast",rain
2024-07-06T05:20:00,9.0,89.78,0.414,96.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:21:00,9.1,91.3,0.459,110.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:22:00,9.2,90.89,0.451,100.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:23:00,9.1,90.34,0.391,96.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:24:00,9.2,91.05,0.451,99.0,rain,5.3,"Rain, Overcast",rain
2024-07-06T05:25:00,9.1,89.88,0.395,107.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:26:00,9.1,90.57,0.377,106.0,rain,5.5,"Rain, Overcast",rain
2024-07-06T05:27:00,9.1,90.97,0.405,93.0,rain,5.4,"Rain, Overcast",rain
2024-07-06T05:28:00,9.1,90.99,0.426,93.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:29:00,9.1,90.62,0.383,93.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:30:00,9.1,89.87,0.411,91.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:31:00,9.1,89.8,0.457,93.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:32:00,9.2,90.25,0.45,93.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:33:00,9.1,90.77,0.432,109.0,rain,5.5,"Rain, Overcast",rain
2024-07-06T05:34:00,9.1,89.92,0.444,104.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:35:00,9.2,90.19,0.399,108.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:36:00,9.2,89.91,0.482,109.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:37:00,9.1,90.49,0.475,90.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:38:00,9.0,89.56,0.44,98.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:39:00,9.1,90.58,0.422,106.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:40:00,9.1,90.83,0.452,107.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:41:00,9.0,90.34,0.457,92.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:42:00,9.2,90.21,0.44,93.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:43:00,9.2,91.16,0.399,104.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:44:00,9.1,90.31,0.413,92.0,rain,5.8,"Rain, Overcast",rain
2024-07-06T05:45:00,9.2,90.06,0.408,98.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:46:00,9.1,90.99,0.419,98.0,rain,6.1,"Rain, Overcast",rain
2024-07-06T05:47:00,9.2,89.76,0.411,110.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:48:00,9.2,90.27,0.423,94.0,rain,6.0,"Rain, Overcast",rain
2024-07-06T05:49:00,9.1,90.6,0.447,108.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:50:00,9.2,89.67,0.471,109.0,rain,5.7,"Rain, Overcast",rain
2024-07-06T05:51:00,9.1,91.06,0.409,91.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:52:00,9.3,90.07,0.447,109.0,rain,6.1,"Rain, Overcast",rain
2024-07-06T05:53:00,9.0,90.07,0.439,95.0,rain,5.6,"Rain, Overcast",rain
2024-07-06T05:54:00,9.1,90.97,0.402,94.0,rain,6.0,"Rain, Overcast",rain
2024-07-06T05:55:00,9.2,89.75,0.448,94.0,rain,5.9,"Rain, Overcast",rain
2024-07-06T05:56:00,9.1,89.69,0.439,107.0,rain,6.1,"Rain, Overcast",rain
2024-07-06T05:57:00,9.1,89.98,0.426,91.0,rain,6.0,"Rain, Overcast",rain
2024-07-06T05:58:00,9.1,90.64,0.39,107.0,rain,6.0,"Rain, Overcast",rain
2024-07-06T05:59:00,9.2,90.82,0.435,106.0,rain,6.1,"Rain, Overcast",rain
2024-07-06T06:00:00,9.2,90.68,0.497,91.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:01:00,9.3,90.4,0.477,94.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:02:00,9.2,90.4,0.446,101.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:03:00,9.2,89.4,0.486,106.0,rain,7.8,"Rain, Overcast",rain
2024-07-06T06:04:00,9.4,89.89,0.461,94.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:05:00,9.3,90.78,0.472,110.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:06:00,9.4,90.14,0.433,94.0,rain,7.8,"Rain, Overcast",rain
2024-07-06T06:07:00,9.4,90.0,0.475,104.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:08:00,9.4,90.54,0.441,108.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:09:00,9.3,89.76,0.444,108.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T06:10:00,9.2,90.52,0.412,108.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:11:00,9.4,90.73,0.431,96.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:12:00,9.2,90.76,0.433,104.0,rain,7.8,"Rain, Overcast",rain
2024-07-06T06:13:00,9.5,89.59,0.454,105.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T06:14:00,9.5,90.03,0.466,109.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:15:00,9.3,90.34,0.478,108.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:16:00,9.3,90.3,0.409,95.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:17:00,9.2,89.84,0.437,101.0,rain,7.9,"Rain, Overcast",rain
2024-07-06T06:18:00,9.3,90.47,0.41,96.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:19:00,9.4,89.06,0.451,92.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:20:00,9.4,89.56,0.46,92.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:21:00,9.3,90.22,0.407,91.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:22:00,9.4,89.23,0.448,94.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:23:00,9.3,89.26,0.42,103.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:24:00,9.3,89.53,0.407,95.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:25:00,9.3,90.21,0.441,102.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T06:26:00,9.4,90.16,0.432,100.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:27:00,9.4,90.04,0.44,92.0,rain,7.7,"Rain, Overcast",rain
2024-07-06T06:28:00,9.4,90.66,0.426,99.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:29:00,9.5,90.05,0.38,98.0,rain,7.8,"Rain, Overcast",rain
2024-07-06T06:30:00,9.4,89.83,0.417,98.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:31:00,9.4,90.28,0.377,101.0,rain,7.7,"Rain, Overcast",rain
2024-07-06T06:32:00,9.4,89.48,0.386,102.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:33:00,9.4,90.11,0.456,90.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T06:34:00,9.5,89.31,0.431,109.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:35:00,9.4,89.23,0.392,105.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T06:36:00,9.5,90.06,0.398,107.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T06:37:00,9.5,89.32,0.411,104.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:38:00,9.4,89.65,0.394,94.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T06:39:00,9.5,89.15,0.411,98.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:40:00,9.4,90.39,0.378,90.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:41:00,9.5,89.04,0.352,106.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:42:00,9.5,89.67,0.375,104.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T06:43:00,9.5,88.93,0.387,102.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:44:00,9.4,89.11,0.378,108.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T06:45:00,9.4,90.06,0.401,104.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:46:00,9.5,90.03,0.357,101.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T06:47:00,9.4,89.05,0.4,107.0,rain,7.6,"Rain, Overcast",rain
2024-07-06T06:48:00,9.6,88.75,0.414,94.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T06:49:00,9.5,88.74,0.401,95.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:50:00,9.5,89.54,0.357,100.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:51:00,9.5,88.85,0.354,101.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:52:00,9.6,89.21,0.38,103.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:53:00,9.4,89.54,0.386,102.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T06:54:00,9.5,89.93,0.353,96.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T06:55:00,9.5,89.63,0.352,98.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T06:56:00,9.5,89.65,0.373,108.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T06:57:00,9.6,89.78,0.397,95.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T06:58:00,9.5,89.65,0.367,108.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T06:59:00,9.5,88.87,0.334,98.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:00:00,10.0,86.94,0.107,103.0,rain,6.6,"Rain, Overcast",rain
2024-07-06T07:01:00,10.0,86.83,0.1,92.0,rain,6.2,"Rain, Overcast",rain
2024-07-06T07:02:00,9.9,86.85,0.104,100.0,rain,6.3,"Rain, Overcast",rain
2024-07-06T07:03:00,10.0,86.68,0.122,93.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:04:00,9.9,87.28,0.124,99.0,rain,6.2,"Rain, Overcast",rain
2024-07-06T07:05:00,9.9,86.43,0.118,105.0,rain,6.6,"Rain, Overcast",rain
2024-07-06T07:06:00,10.0,87.24,0.122,92.0,rain,6.4,"Rain, Overcast",rain
2024-07-06T07:07:00,10.1,87.3,0.128,103.0,rain,6.3,"Rain, Overcast",rain
2024-07-06T07:08:00,10.0,87.24,0.117,106.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:09:00,10.0,86.96,0.131,93.0,rain,6.3,"Rain, Overcast",rain
2024-07-06T07:10:00,10.1,86.85,0.126,105.0,rain,6.4,"Rain, Overcast",rain
2024-07-06T07:11:00,10.1,87.97,0.123,103.0,rain,6.5,"Rain, Overcast",rain
2024-07-06T07:12:00,10.0,87.4,0.131,103.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:13:00,10.0,87.91,0.12,91.0,rain,6.3,"Rain, Overcast",rain
2024-07-06T07:14:00,10.0,86.95,0.126,99.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:15:00,10.0,87.24,0.11,102.0,rain,6.6,"Rain, Overcast",rain
2024-07-06T07:16:00,10.1,87.09,0.12,94.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T07:17:00,10.0,87.39,0.12,94.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:18:00,10.1,87.78,0.114,93.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:19:00,10.1,86.76,0.126,106.0,rain,6.6,"Rain, Overcast",rain
2024-07-06T07:20:00,10.1,87.36,0.137,103.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:21:00,10.1,87.27,0.14,100.0,rain,6.5,"Rain, Overcast",rain
2024-07-06T07:22:00,10.1,87.49,0.138,100.0,rain,6.5,"Rain, Overcast",rain
2024-07-06T07:23:00,10.1,87.99,0.146,93.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:24:00,10.1,87.51,0.144,103.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:25:00,10.0,86.9,0.143,100.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:26:00,10.1,86.67,0.141,105.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:27:00,10.1,87.93,0.129,94.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:28:00,10.1,86.86,0.135,91.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T07:29:00,10.1,87.94,0.139,106.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T07:30:00,10.1,87.75,0.153,101.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T07:31:00,10.0,87.62,0.155,103.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T07:32:00,10.2,87.6,0.135,94.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T07:33:00,10.0,87.11,0.144,97.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:34:00,10.1,86.74,0.15,100.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:35:00,10.1,87.63,0.133,98.0,rain,6.7,"Rain, Overcast",rain
2024-07-06T07:36:00,10.1,86.79,0.141,101.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:37:00,10.2,87.75,0.161,102.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T07:38:00,10.2,87.31,0.148,108.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:39:00,10.2,87.74,0.141,109.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:40:00,10.1,87.14,0.163,98.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:41:00,10.0,87.89,0.168,93.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:42:00,10.1,86.55,0.153,95.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:43:00,10.1,87.02,0.16,105.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T07:44:00,10.2,86.99,0.145,105.0,rain,6.9,"Rain, Overcast",rain
2024-07-06T07:45:00,10.1,87.58,0.156,101.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:46:00,10.2,87.84,0.157,101.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T07:47:00,10.1,86.74,0.154,108.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:48:00,10.1,87.6,0.167,94.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:49:00,10.2,88.11,0.16,91.0,rain,7.5,"Rain, Overcast",rain
2024-07-06T07:50:00,10.1,87.29,0.15,108.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:51:00,10.1,87.46,0.156,99.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:52:00,10.0,87.14,0.154,108.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:53:00,10.1,87.16,0.179,93.0,rain,7.0,"Rain, Overcast",rain
2024-07-06T07:54:00,10.1,87.73,0.161,102.0,rain,6.8,"Rain, Overcast",rain
2024-07-06T07:55:00,10.2,88.01,0.168,97.0,rain,7.4,"Rain, Overcast",rain
2024-07-06T07:56:00,10.1,87.64,0.164,103.0,rain,7.2,"Rain, Overcast",rain
2024-07-06T07:57:00,10.3,87.41,0.162,103.0,rain,7.3,"Rain, Overcast",rain
2024-07-06T07:58:00,10.3,87.34,0.153,91.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T07:59:00,10.2,87.23,0.185,104.0,rain,7.1,"Rain, Overcast",rain
2024-07-06T08:00:00,10.6,88.45,0.322,103.0,rain,9.4,"Rain, Overcast",rain
2024-07-06T08:01:00,10.7,88.14,0.338,100.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:02:00,10.6,87.41,0.291,97.0,rain,9.2,"Rain, Overcast",rain
2024-07-06T08:03:00,10.6,87.88,0.308,93.0,rain,9.8,"Rain, Overcast",rain
2024-07-06T08:04:00,10.6,87.49,0.287,91.0,rain,9.3,"Rain, Overcast",rain
2024-07-06T08:05:00,10.5,88.8,0.331,96.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:06:00,10.5,88.99,0.326,106.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:07:00,10.6,87.89,0.315,98.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:08:00,10.5,88.61,0.288,102.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:09:00,10.6,87.9,0.326,108.0,rain,9.6,"Rain, Overcast",rain
2024-07-06T08:10:00,10.7,88.06,0.302,106.0,rain,9.3,"Rain, Overcast",rain
2024-07-06T08:11:00,10.6,88.58,0.29,95.0,rain,9.8,"Rain, Overcast",rain
2024-07-06T08:12:00,10.7,88.58,0.333,92.0,rain,9.6,"Rain, Overcast",rain
2024-07-06T08:13:00,10.5,88.27,0.318,107.0,rain,9.6,"Rain, Overcast",rain
2024-07-06T08:14:00,10.6,87.88,0.331,97.0,rain,10.1,"Rain, Overcast",rain
2024-07-06T08:15:00,10.6,87.75,0.338,105.0,rain,10.2,"Rain, Overcast",rain
2024-07-06T08:16:00,10.6,87.47,0.32,104.0,rain,9.7,"Rain, Overcast",rain
2024-07-06T08:17:00,10.6,87.19,0.3,94.0,rain,9.7,"Rain, Overcast",rain
2024-07-06T08:18:00,10.5,88.19,0.328,109.0,rain,10.1,"Rain, Overcast",rain
2024-07-06T08:19:00,10.7,87.86,0.29,102.0,rain,10.3,"Rain, Overcast",rain
2024-07-06T08:20:00,10.6,87.39,0.3,106.0,rain,9.5,"Rain, Overcast",rain
2024-07-06T08:21:00,10.6,88.23,0.283,107.0,rain,10.1,"Rain, Overcast",rain
2024-07-06T08:22:00,10.7,88.63,0.34,95.0,rain,10.0,"Rain, Overcast",rain
2024-07-06T08:23:00,10.6,87.39,0.347,106.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:24:00,10.7,88.79,0.34,99.0,rain,10.5,"Rain, Overcast",rain
2024-07-06T08:25:00,10.6,87.33,0.318,96.0,rain,10.5,"Rain, Overcast",rain
2024-07-06T08:26:00,10.8,87.58,0.328,92.0,rain,9.7,"Rain, Overcast",rain
2024-07-06T08:27:00,10.7,88.1,0.33,100.0,rain,10.1,"Rain, Overcast",rain
2024-07-06T08:28:00,10.6,88.47,0.312,92.0,rain,9.8,"Rain, Overcast",rain
2024-07-06T08:29:00,10.8,88.39,0.282,102.0,rain,10.5,"Rain, Overcast",rain
2024-07-06T08:30:00,10.7,88.85,0.333,94.0,rain,10.4,"Rain, Overcast",rain
2024-07-06T08:31:00,10.6,88.51,0.308,93.0,rain,10.3,"Rain, Overcast",rain
2024-07-06T08:32:00,10.8,88.14,0.312,102.0,rain,9.7,"Rain, Overcast",rain
2024-07-06T08:33:00,10.6,87.71,0.305,104.0,rain,10.4,"Rain, Overcast",rain
2024-07-06T08:34:00,10.7,87.62,0.286,95.0,rain,10.0,"Rain, Overcast",rain
2024-07-06T08:35:00,10.6,87.74,0.323,100.0,rain,10.7,"Rain, Overcast",rain
2024-07-06T08:36:00,10.8,88.24,0.315,98.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:37:00,10.7,88.53,0.297,101.0,rain,10.5,"Rain, Overcast",rain
2024-07-06T08:38:00,10.7,87.22,0.293,103.0,rain,11.0,"Rain, Overcast",rain
2024-07-06T08:39:00,10.6,87.99,0.332,96.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:40:00,10.7,87.79,0.321,91.0,rain,10.4,"Rain, Overcast",rain
2024-07-06T08:41:00,10.6,87.73,0.294,107.0,rain,10.3,"Rain, Overcast",rain
2024-07-06T08:42:00,10.7,88.71,0.326,109.0,rain,10.0,"Rain, Overcast",rain
2024-07-06T08:43:00,10.7,87.42,0.303,98.0,rain,10.3,"Rain, Overcast",rain
2024-07-06T08:44:00,10.7,87.58,0.293,96.0,rain,10.9,"Rain, Overcast",rain
2024-07-06T08:45:00,10.7,88.33,0.298,109.0,rain,11.0,"Rain, Overcast",rain
2024-07-06T08:46:00,10.7,88.27,0.317,103.0,rain,10.7,"Rain, Overcast",rain
2024-07-06T08:47:00,10.7,88.2,0.326,97.0,rain,10.5,"Rain, Overcast",rain
2024-07-06T08:48:00,10.6,87.56,0.298,108.0,rain,11.0,"Rain, Overcast",rain
2024-07-06T08:49:00,10.8,87.37,0.276,98.0,rain,10.4,"Rain, Overcast",rain
2024-07-06T08:50:00,10.7,87.75,0.292,95.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:51:00,10.8,88.63,0.326,107.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:52:00,10.6,88.36,0.28,91.0,rain,10.6,"Rain, Overcast",rain
2024-07-06T08:53:00,10.7,87.42,0.285,100.0,rain,11.2,"Rain, Overcast",rain
2024-07-06T08:54:00,10.7,88.79,0.304,109.0,rain,10.9,"Rain, Overcast",rain
2024-07-06T08:55:00,10.6,87.48,0.333,92.0,rain,10.7,"Rain, Overcast",rain
2024-07-06T08:56:00,10.7,88.45,0.31,100.0,rain,11.0,"Rain, Overcast",rain
2024-07-06T08:57:00,10.8,88.26,0.287,100.0,rain,10.8,"Rain, Overcast",rain
2024-07-06T08:58:00,10.7,87.88,0.286,96.0,rain,11.2,"Rain, Overcast",rain
2024-07-06T08:59:00,10.6,87.72,0.324,102.0,rain,10.2,"Rain, Overcast",rain
2024-07-06T09:00:00,10.9,87.4,0.319,91.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:01:00,11.1,88.3,0.308,106.0,rain,14.4,"Rain, Overcast",rain
2024-07-06T09:02:00,11.0,88.28,0.285,96.0,rain,14.2,"Rain, Overcast",rain
2024-07-06T09:03:00,11.0,87.55,0.312,101.0,rain,14.7,"Rain, Overcast",rain
2024-07-06T09:04:00,10.9,87.65,0.291,94.0,rain,14.0,"Rain, Overcast",rain
2024-07-06T09:05:00,11.0,88.31,0.284,100.0,rain,15.0,"Rain, Overcast",rain
2024-07-06T09:06:00,11.0,88.12,0.277,107.0,rain,14.5,"Rain, Overcast",rain
2024-07-06T09:07:00,11.0,87.62,0.304,101.0,rain,14.0,"Rain, Overcast",rain
2024-07-06T09:08:00,11.1,87.9,0.265,108.0,rain,14.2,"Rain, Overcast",rain
2024-07-06T09:09:00,11.0,87.44,0.277,106.0,rain,15.2,"Rain, Overcast",rain
2024-07-06T09:10:00,10.9,87.31,0.261,101.0,rain,15.5,"Rain, Overcast",rain
2024-07-06T09:11:00,11.0,87.72,0.268,103.0,rain,14.3,"Rain, Overcast",rain
2024-07-06T09:12:00,11.0,88.44,0.27,93.0,rain,13.9,"Rain, Overcast",rain
2024-07-06T09:13:00,11.2,87.69,0.275,99.0,rain,15.2,"Rain, Overcast",rain
2024-07-06T09:14:00,11.1,87.93,0.271,99.0,rain,15.2,"Rain, Overcast",rain
2024-07-06T09:15:00,11.1,88.71,0.262,94.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:16:00,11.1,88.52,0.285,93.0,rain,14.3,"Rain, Overcast",rain
2024-07-06T09:17:00,11.0,87.38,0.285,98.0,rain,14.6,"Rain, Overcast",rain
2024-07-06T09:18:00,11.2,88.42,0.285,108.0,rain,14.3,"Rain, Overcast",rain
2024-07-06T09:19:00,11.1,88.31,0.285,106.0,rain,13.8,"Rain, Overcast",rain
2024-07-06T09:20:00,11.1,88.32,0.25,98.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:21:00,11.0,87.8,0.251,98.0,rain,14.5,"Rain, Overcast",rain
2024-07-06T09:22:00,11.1,87.78,0.244,101.0,rain,14.3,"Rain, Overcast",rain
2024-07-06T09:23:00,11.0,87.33,0.251,100.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:24:00,11.1,88.19,0.281,108.0,rain,14.1,"Rain, Overcast",rain
2024-07-06T09:25:00,11.1,87.71,0.24,110.0,rain,14.5,"Rain, Overcast",rain
2024-07-06T09:26:00,11.2,87.62,0.249,105.0,rain,14.2,"Rain, Overcast",rain
2024-07-06T09:27:00,11.2,87.49,0.276,104.0,rain,15.5,"Rain, Overcast",rain
2024-07-06T09:28:00,11.0,87.05,0.263,100.0,rain,14.6,"Rain, Overcast",rain
2024-07-06T09:29:00,11.2,87.89,0.236,96.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:30:00,11.2,87.31,0.258,103.0,rain,13.9,"Rain, Overcast",rain
2024-07-06T09:31:00,11.2,88.45,0.282,96.0,rain,14.3,"Rain, Overcast",rain
2024-07-06T09:32:00,11.2,87.4,0.234,101.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:33:00,11.1,87.27,0.256,100.0,rain,14.6,"Rain, Overcast",rain
2024-07-06T09:34:00,11.3,88.56,0.261,93.0,rain,14.9,"Rain, Overcast",rain
2024-07-06T09:35:00,11.3,87.18,0.263,95.0,rain,15.5,"Rain, Overcast",rain
2024-07-06T09:36:00,11.2,88.3,0.241,106.0,rain,14.7,"Rain, Overcast",rain
2024-07-06T09:37:00,11.2,88.1,0.278,109.0,rain,14.5,"Rain, Overcast",rain
2024-07-06T09:38:00,11.3,88.11,0.281,105.0,rain,14.1,"Rain, Overcast",rain
2024-07-06T09:39:00,11.3,87.63,0.276,106.0,rain,15.7,"Rain, Overcast",rain
2024-07-06T09:40:00,11.1,88.21,0.238,104.0,rain,14.5,"Rain, Overcast",rain
